help_mode,task,disturbance,episode,seed,success,help_requested,help_step,request_score,max_risk_score,risk_threshold,disturbance_fired,disturbance_trigger_step,steps
learned_help,milk,gripper_slip,3,600030,True,True,8.0,0.4319640100002289,0.9905439019203186,0.11040347814559937,True,46.0,180
learned_help,milk,gripper_slip,4,600031,True,True,7.0,0.7856610417366028,0.9891688823699951,0.11040347814559937,True,43.0,167
learned_help,milk,gripper_slip,5,600032,True,True,9.0,0.12252393364906311,0.98973548412323,0.11040347814559937,True,53.0,182
learned_help,milk,gripper_slip,6,600033,True,True,7.0,0.14900192618370056,0.9896640181541443,0.11040347814559937,True,44.0,171
learned_help,milk,gripper_slip,7,600034,True,True,9.0,0.11816972494125366,0.9885925054550171,0.11040347814559937,True,56.0,190
oracle_help,milk,nominal,0,600027,True,False,,,0.6956878304481506,0.11040347814559937,False,,87
oracle_help,milk,nominal,1,600028,True,False,,,0.9383155703544617,0.11040347814559937,False,,75
oracle_help,milk,nominal,2,600029,True,False,,,0.5865731239318848,0.11040347814559937,False,,80
oracle_help,milk,nominal,3,600030,True,False,,,0.966327965259552,0.11040347814559937,False,,81
oracle_help,milk,nominal,4,600031,True,False,,,0.9377702474594116,0.11040347814559937,False,,70
oracle_help,milk,nominal,5,600032,True,False,,,0.6888114809989929,0.11040347814559937,False,,91
